EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5584162,BRONX CO.,BRONX,09/08/1996,1500,Flash Flood, , ,0,0,0,0,NY,EST, ,2057039,C,5,OKX,0,0, , , , , , , , ,BRONX,09/08/1996,1500, , , , ,,"Thunderstorms produced torrential rain that caused significant flash flooding of low lying and poor drainage areas, including many streets. A few thunderstorms produced high winds that knocked down trees in Port Jervis and power lines in Richmond.",11
5584161,KINGS CO.,SOUTHERN BROOKLYN,09/08/1996,1500,Flash Flood, , ,0,0,0,0,NY,EST, ,2057039,C,47,OKX,0,0, , , , , , , , ,SOUTHERN BROOKLYN,09/08/1996,1500, , , , ,,"Thunderstorms produced torrential rain that caused significant flash flooding of low lying and poor drainage areas, including many streets. A few thunderstorms produced high winds that knocked down trees in Port Jervis and power lines in Richmond.",12
5582288,KINGS CO.,BROOKLYN,10/19/1996,1230,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,47,OKX,0,0, , , , , , , , ,BROOKLYN,10/19/1996,1230, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",13
5582286,QUEENS CO.,COUNTYWIDE,10/19/1996,1300,Flash Flood, , ,0,0,3600000,0,NY,EST, ,2057098,C,81,OKX,0,0, , , , , , , , ,COUNTYWIDE,10/19/1996,2359, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",14
5582284,RICHMOND CO.,COUNTYWIDE,10/19/1996,1310,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,85,OKX,0,0, , , , , , , , ,COUNTYWIDE,10/19/1996,1900, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",15
5582283,BRONX CO.,RIVERDALE,10/19/1996,1330,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,5,OKX,0,0, , , , , , , , ,RIVERDALE,10/19/1996,1330, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",16
5582282,NEW YORK CO.,NEW YORK,10/19/1996,1410,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,61,OKX,0,0, , , , , , , , ,NEW YORK,10/19/1996,1530, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",17
5582279,NEW YORK CO.,COUNTYWIDE,10/19/1996,1540,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,61,OKX,0,0, , , , , , , , ,COUNTYWIDE,10/19/1996,2000, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",18
5582281,BRONX CO.,COUNTYWIDE,10/19/1996,1540,Flash Flood, , ,0,0,0,0,NY,EST, ,2057098,C,5,OKX,0,0, , , , , , , , ,COUNTYWIDE,10/19/1996,1540, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",19
5582280,KINGS CO.,COUNTYWIDE,10/19/1996,1540,Flash Flood, , ,0,0,1500000,0,NY,EST, ,2057098,C,47,OKX,0,0, , , , , , , , ,COUNTYWIDE,10/19/1996,2000, , , , ,,"On Friday October 18th, a strong low pressure system developed on a cold front over the DelMarVa Peninsula. With a high pressure system in place across Northern New England, the low slowly intensified and moved slowly off the Southern New Jersey Coast during Saturday October 19th. | The increasing difference in pressures caused strong and gusty east winds, which also transported abundant moisture from the Atlantic Ocean across the region. Heavy flood producing rains along with minor to major coastal flooding occurred. | Rain began during the early morning on the 19th and ended shortly after midnight on the 20th. Three to five inches of rain fell, with isolated higher amounts. | Heavy rain caused serious widespread street and poor drainage flooding: Rte. 218 between Cornwall and Highland Falls (Orange County) was closed due to flooding. In Westchester County, flooding caused the closures of the Hutchinson River Parkway between Wolfs Lane and East 3rd Street and the Bronx River Parkway between Sprain Brook Parkway and Scarsdale Road. Serious street flooding was reported on many other roads including South Street (around the South Street Seaport) in Manhattan, the Belt Parkway in Kings County and the Long Island Expressway along Nassau and Suffolk Counties. | Heavy rain also caused river flooding: The Mahwah River at Suffern was above its' 4 foot flood stage from 8:30 pm on the 19th through 6:30 pm on the 20th. Its' crest stage was 5.22 feet at 4:30 am on the 20th. | | In Queens, while a plane was landing in heavy rain and strong gusty winds, it hit some approach lights on the side of the runway. After that, the nosegear collapsed and it started to skid and came to a stop at the east end of the airport. Four of 63 people on Delta Flight 554 suffered minor injuries while they evacuated the plane. Flushing and Springfield Gardens, two low-lying areas with inadequate drainage systems were particularly hit hard by heavy rains. Serious flooding of basements and first floors caused damaged to 226 homes in Flushing and 70 homes in Springfield Gardens. Numerous cars were also damaged in flood waters. | Here are selected rainfall amounts for: | New York City: from 3.10 inches at Kennedy Airport to 4.78 inches in Northeast Flushing. At Central Park, 4.35 inches was measured, which set a new daily record. | Orange County: from 2.07 inches at Walden to 3.52 inches at Port Jervis. | Rockland County: from 2.94 inches at West Nyack to 4.66 inches at Suffern. | Westchester County: from 2.37 inches at Ossining to 4.98 inches at Dobbs Ferry. | Nassau County: from 1.66 inches at Levittown to 4.90 inches at Lynbrook. | Suffolk County: from 2.10 inches at Farmingdale Airport to 5.86 inches at Riverhead.",20
5610407,QUEENS CO.,LAGUARDIA AIRPORT,07/15/1997,1900,Flash Flood, , ,0,0,0,0,NY,EST, ,2067396,C,81,OKX,0,0, , , , , , , , ,LAGUARDIA AIRPORT,07/15/1997,1900, , , , ,,"Clusters of slow moving thunderstorms, some severe, moved slowly east-southeast over the local area. | They produced high winds and torrential rain. | In Westchester County, a microburst occurred. Trees were downed in a circular pattern, about 1/4 mile in diameter around Corley Street. High winds also caused a tree to fall through a skylight in Pleasantville. | In Queens County, several wind gusts above 57 mph was measured at LaGuardia Airport. The peak gust was 81 mph, recorded at 718pm. A roof was blown off a house in East Queens at 19-32 43rd Street. In addition, torrential rain caused widespread flash flooding. At LaGuardia Airport, 2.44 inches of rain was measured in 1 hour with a total of 3.40 inches in less than 3 hours. The airport was forced to close due to widespread flooding of its' runways. | In Bronx County, high winds downed trees and powerlines at I-95 and Pelham Parkway. Lightning struck Con Edison Transformers in East Tremont and at the intersection of Pennyfield and Harding Avenues.",21
5623589,RICHMOND CO.,COUNTYWIDE,11/02/1997,1400,Flash Flood, , ,0,0,0,0,NY,EST, ,2071920,C,85,OKX,0,0, , , , , , , , ,COUNTYWIDE,11/02/1997,1500, , , , ,,"A line of heavy showers with thunderstorms produced from 1 to 2 inches of rain in 1 hour. This rainfall was preceded by a 1 to 2 inch rainfall during the past 24 hours. | Water rapidly accumulated to a depth up to 4 feet in low-lying and poor drainage areas, stranding many motorists and flooding basements. Some people had to be rescued by police scuba divers using a rubber raft after the rain submerged half their car on Arthur Kill Road in Greenridge.",22
5658650,RICHMOND CO.,COUNTYWIDE,06/13/1998,1045,Flash Flood, , ,0,0,0,0,NY,EST, ,2082396,C,85,OKX,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,06/13/1998,1045, , , , ,,"Preceded by a steady light to occasionally moderate rainfall, a line of thunderstorms developed and moved east over the area. Thunderstorms produced torrential flash flooding rains and frequent lightning. | Torrential rains resulted in widespread serious flooding of streets, poor drainage and low-lying areas, home basements, and small streams. Lightning struck many homes and ignited fires that damaged them. | In Suffolk County, rivers of moving water formed rapidly on streets. In Lindenhurst, waves were actually visible on Sunrise Highway. Up to 3 feet of water also inundated streets in Babylon on Sunrise Highway. In Mastic, water rapidly flowed from Montauk highway into a residential area and flooded basements and first floors of houses. In Westchester County, small streams overflowed their banks and caused serious street flooding from Scarsdale to Mamaroneck. | In Nassau County, lightning: | o Hit a drain pipe, igniting the vinyl siding behind the pipe at 961 Crestview Ave. in North Woodmere. Another house was struck by lightning on Hook Street in North Woodmere. | o Struck an air conditioning unit in the roof above the front door of the extended wood home at 1725 Huntley Place in Hewlett. The resulting flames spread throughout the home and seriously damaged all 7 rooms. | o Struck the slate roof of a residence at 98 Oxford Road in Lawrence. Lightning caused a major fire in the attic, which devastated most of the home. | o Struck two houses in Long Beach. One stroke knocked off a chunk of stucco and another hit the peak of the roof. | o Hit several houses and caused significant damage in the Point-Lookout-Lido area. At one house, the chimney was hit and it just exploded. | o Hit a house in Great Neck. | In Suffolk County, lightning struck the television antenna and travelled to the attic where it ignited a fire at Zophar Mills Road in Wading River.",23
5658641,KINGS CO.,COUNTYWIDE,06/13/1998,1050,Flash Flood, , ,0,0,0,0,NY,EST, ,2082396,C,47,OKX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,06/13/1998,1050, , , , ,,"Preceded by a steady light to occasionally moderate rainfall, a line of thunderstorms developed and moved east over the area. Thunderstorms produced torrential flash flooding rains and frequent lightning. | Torrential rains resulted in widespread serious flooding of streets, poor drainage and low-lying areas, home basements, and small streams. Lightning struck many homes and ignited fires that damaged them. | In Suffolk County, rivers of moving water formed rapidly on streets. In Lindenhurst, waves were actually visible on Sunrise Highway. Up to 3 feet of water also inundated streets in Babylon on Sunrise Highway. In Mastic, water rapidly flowed from Montauk highway into a residential area and flooded basements and first floors of houses. In Westchester County, small streams overflowed their banks and caused serious street flooding from Scarsdale to Mamaroneck. | In Nassau County, lightning: | o Hit a drain pipe, igniting the vinyl siding behind the pipe at 961 Crestview Ave. in North Woodmere. Another house was struck by lightning on Hook Street in North Woodmere. | o Struck an air conditioning unit in the roof above the front door of the extended wood home at 1725 Huntley Place in Hewlett. The resulting flames spread throughout the home and seriously damaged all 7 rooms. | o Struck the slate roof of a residence at 98 Oxford Road in Lawrence. Lightning caused a major fire in the attic, which devastated most of the home. | o Struck two houses in Long Beach. One stroke knocked off a chunk of stucco and another hit the peak of the roof. | o Hit several houses and caused significant damage in the Point-Lookout-Lido area. At one house, the chimney was hit and it just exploded. | o Hit a house in Great Neck. | In Suffolk County, lightning struck the television antenna and travelled to the attic where it ignited a fire at Zophar Mills Road in Wading River.",24
5658642,BRONX CO.,COUNTYWIDE,06/13/1998,1055,Flash Flood, , ,0,0,0,0,NY,EST, ,2082396,C,5,OKX,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,06/13/1998,1055, , , , ,,"Preceded by a steady light to occasionally moderate rainfall, a line of thunderstorms developed and moved east over the area. Thunderstorms produced torrential flash flooding rains and frequent lightning. | Torrential rains resulted in widespread serious flooding of streets, poor drainage and low-lying areas, home basements, and small streams. Lightning struck many homes and ignited fires that damaged them. | In Suffolk County, rivers of moving water formed rapidly on streets. In Lindenhurst, waves were actually visible on Sunrise Highway. Up to 3 feet of water also inundated streets in Babylon on Sunrise Highway. In Mastic, water rapidly flowed from Montauk highway into a residential area and flooded basements and first floors of houses. In Westchester County, small streams overflowed their banks and caused serious street flooding from Scarsdale to Mamaroneck. | In Nassau County, lightning: | o Hit a drain pipe, igniting the vinyl siding behind the pipe at 961 Crestview Ave. in North Woodmere. Another house was struck by lightning on Hook Street in North Woodmere. | o Struck an air conditioning unit in the roof above the front door of the extended wood home at 1725 Huntley Place in Hewlett. The resulting flames spread throughout the home and seriously damaged all 7 rooms. | o Struck the slate roof of a residence at 98 Oxford Road in Lawrence. Lightning caused a major fire in the attic, which devastated most of the home. | o Struck two houses in Long Beach. One stroke knocked off a chunk of stucco and another hit the peak of the roof. | o Hit several houses and caused significant damage in the Point-Lookout-Lido area. At one house, the chimney was hit and it just exploded. | o Hit a house in Great Neck. | In Suffolk County, lightning struck the television antenna and travelled to the attic where it ignited a fire at Zophar Mills Road in Wading River.",25
